Time,OperationType,BarCode,CashierName,LineItem,Department,Category,CardholderName,RegisterName,StoreNumber,TransactionNumber,CustomerCode,Cost,Price,Quantity,Modifiers,Subtotal,Discounts,NetTotal,Tax,TotalDue
2017-02-24T18:36:00Z,SALE,*,Wallace Kuiper,Lamb and Veggie Kabob,Kabobs,Lamb,BURLON NITA,RT149,AZ23501350,00WQ07558815,CWM11331L8O,0.11,13.38,1,1.08,14.46,-0.03,14.49,1.13,15.620000000000001
2017-02-24T18:35:00Z,SALE,*,Nicholas Villines,Chicken and Onion Kabob,Kabobs,Chicken,EFRIAN DURIS,RT151,AZ23501336,00T0G8W98940,C0X10872XNO,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-02-24T18:35:00Z,SALE,*,Nicholas Villines,Beef and Squash Kabob,Kabobs,Beef,EFRIAN DURIS,RT151,AZ23501367,00T0G8W98940,C0X10872XNO,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-24T18:34:00Z,SALE,*,Wallace Kuiper,Glass Mug,Beverage,Glass Bottle,NA,RT149,AZ23501411,00FROJK45311,C83108715ZS,0.11,3.73,2,0.01,7.47,-0.03,7.5,0.6,8.1
2017-02-24T18:34:00Z,SALE,*,Wallace Kuiper,Roll,Sides,Roll,NA,RT149,AZ23501435,00FROJK45311,C83108715ZS,0.13,0.75,2,0.01,1.51,-0.03,1.54,0.12,1.6600000000000001
2017-02-24T18:34:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli Stir Fry,general,general,NA,RT149,AZ23501640,00FROJK45311,C83108715ZS,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-02-24T18:34:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,NA,RT149,AZ23501319,00FROJK45311,C83108715ZS,0.11,12.25,1,0.01,12.26,-0.03,12.29,0.97,13.26
2017-02-24T18:34:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00FROJK45311,C83108715ZS,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-02-24T18:33:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,GUARIONEX NANGLE,RT151,AZ23501305,00LT2UE102152,CWM11331L8O,0.11,NaN,1,0.01,30.09,-0.03,30.12,2.37,32.49
2017-02-24T18:33:00Z,SALE,*,Nicholas Villines,Naan,Sides,Naan,GUARIONEX NANGLE,RT151,AZ23501388,00LT2UE102152,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T18:33:00Z,SALE,*,Nicholas Villines,Roll,Sides,Roll,GUARIONEX NANGLE,RT151,AZ23501435,00LT2UE102152,CWM11331L8O,0.13,0.75,2,0.01,1.51,-0.03,1.54,0.12,1.6600000000000001
2017-02-24T18:33:00Z,SALE,*,Wallace Kuiper,Lamb Chops,Entrees,Lamb Chops,PANKIE LARA,RT149,AZ23501251,00EQIU5192877,CWM11331L8O,0.11,NaN,1,0.01,27.28,-0.03,27.310000000000002,2.15,29.46
2017-02-24T18:33:00Z,SALE,*,Wallace Kuiper,Yogurt,Sides,Yogurt,PANKIE LARA,RT149,AZ23501596,00EQIU5192877,CWM11331L8O,0.11,4.5,1,2.36,6.859999999999999,-0.03,6.89,0.54,7.43
2017-02-24T18:33:00Z,SALE,*,Wallace Kuiper,Rice,Sides,Rice,PANKIE LARA,RT149,AZ23501404,00EQIU5192877,CWM11331L8O,0.11,2.88,1,6.78,9.66,-0.03,9.69,0.76,10.45
2017-02-24T18:33:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,PANKIE LARA,RT149,AZ23501305,00EQIU5192877,CWM11331L8O,0.11,NaN,1,0.01,29.490000000000002,-0.03,29.520000000000003,2.32,31.840000000000003
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Yogurt,Sides,Yogurt,TIYON PULLINS,RT151,AZ23501596,00BLT8Y54457,CWM11331L8O,0.11,4.5,1,2.36,6.859999999999999,-0.03,6.89,0.54,7.43
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Fountain Drink,Beverage,Fountain,TIYON PULLINS,RT151,AZ23501289,00BLT8Y54457,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,TIYON PULLINS,RT151,AZ23501258,00BLT8Y54457,CWM11331L8O,0.11,2.89,1,0.01,2.9,2.24,0.6599999999999997,NaN,NaN
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,TIYON PULLINS,RT151,AZ23501258,00BLT8Y54457,CWM11331L8O,0.11,3.14,1,0.01,3.15,-0.03,3.1799999999999997,0.25,3.4299999999999997
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Lamb Chops,Entrees,Lamb Chops,TIYON PULLINS,RT151,AZ23501251,00BLT8Y54457,CWM11331L8O,0.11,10.28,1,0.01,10.29,-0.03,10.319999999999999,0.82,11.139999999999999
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,TIYON PULLINS,RT151,AZ23501258,00BLT8Y54457,CWM11331L8O,0.11,4.23,1,0.01,4.24,-0.03,4.2700000000000005,0.34,4.61
2017-02-24T18:29:00Z,SALE,*,Nicholas Villines,Lamb Chops,Entrees,Lamb Chops,TIYON PULLINS,RT151,AZ23501251,00BLT8Y54457,CWM11331L8O,0.11,8.91,1,0.01,8.92,-0.03,8.95,0.7,9.649999999999999
2017-02-24T18:26:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,ROBI BRUCKER,RT149,AZ23501305,0056NKP109485,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-02-24T18:26:00Z,SALE,*,Wallace Kuiper,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,ROBI BRUCKER,RT149,AZ23501258,0056NKP109485,CWM11331L8O,0.11,15.19,1,0.01,15.2,-0.03,15.229999999999999,1.2,16.43
2017-02-24T18:26:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli Stir Fry,general,general,ROBI BRUCKER,RT149,AZ23501640,0056NKP109485,CWM11331L8O,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-02-24T18:14:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Salad,general,STEFFANO JACCKSON,RT149,AZ23501633,00FSXC1108318,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-02-24T18:14:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,STEFFANO JACCKSON,RT149,AZ23501367,00FSXC1108318,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-02-24T18:12:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,ANTVAN ISCH,RT149,AZ23501367,00TUXPN72555,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-02-24T18:11:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,LOCKSLEY NINER,RT149,AZ23501336,00QS7A0115773,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-02-24T18:11:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,LOCKSLEY NINER,RT149,AZ23501367,00QS7A0115773,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-24T18:10:00Z,SALE,*,Wallace Kuiper,Lamb and Veggie Kabob,Kabobs,Lamb,TERE BOESHORE,RT149,AZ23501350,006BD2L48254,CWM11331L8O,0.11,13.38,2,2.36,29.12,-0.03,29.150000000000002,2.28,31.430000000000003
2017-02-24T18:10:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,TERE BOESHORE,RT149,AZ23501336,006BD2L48254,CWM11331L8O,0.11,14.68,2,4.94,34.3,-0.03,34.33,2.69,37.019999999999996
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,DAMISI SCHUETZ,RT149,AZ23501319,00BXHDN72411,CWM11331L8O,0.11,13.32,1,0.01,13.33,-0.03,13.36,1.05,14.41
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Fountain Drink,Beverage,Fountain,DAMISI SCHUETZ,RT149,AZ23501289,00BXHDN72411,CWM11331L8O,0.11,2.88,3,0.01,8.65,-0.03,8.68,0.7,9.379999999999999
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Lamb Chops,Entrees,Lamb Chops,DAMISI SCHUETZ,RT149,AZ23501251,00BXHDN72411,CWM11331L8O,0.11,14.23,1,0.01,14.24,-0.03,14.27,1.12,15.39
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Yogurt,Sides,Yogurt,DAMISI SCHUETZ,RT149,AZ23501596,00BXHDN72411,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Rice,Sides,Rice,DAMISI SCHUETZ,RT149,AZ23501404,00BXHDN72411,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Naan,Sides,Naan,DAMISI SCHUETZ,RT149,AZ23501388,00BXHDN72411,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T18:07:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,DAMISI SCHUETZ,RT149,AZ23501305,00BXHDN72411,CWM11331L8O,0.11,14.72,1,0.01,14.73,-0.03,14.76,1.16,15.92
2017-02-24T18:03:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,TRAMPAS BAKERVILLE,RT149,AZ23501336,00XEKPU130675,CVL10870H5A,0.11,14.68,2,5.95,35.31,-0.03,35.34,2.77,38.11000000000001
2017-02-24T18:01:00Z,SALE,*,Wallace Kuiper,Rice,Sides,Rice,URSELA PENSKY,RT149,AZ23501404,00GPXOJ105433,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T18:01:00Z,SALE,*,Wallace Kuiper,Yogurt,Sides,Yogurt,URSELA PENSKY,RT149,AZ23501596,00GPXOJ105433,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-24T18:01:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,URSELA PENSKY,RT149,AZ23501336,00GPXOJ105433,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-02-24T18:01:00Z,SALE,*,Wallace Kuiper,Lamb and Veggie Kabob,Kabobs,Lamb,URSELA PENSKY,RT149,AZ23501350,00GPXOJ105433,CWM11331L8O,0.11,13.38,1,2.36,15.74,-0.03,15.77,1.23,17
2017-02-24T17:56:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,KAMONI HATCHET,RT149,AZ23501367,00HLA1B100663,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-24T17:55:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,ABSALAT ROGG,RT149,AZ23501305,002103R174714,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-02-24T17:55:00Z,SALE,*,Wallace Kuiper,Naan,Sides,Naan,ABSALAT ROGG,RT149,AZ23501388,002103R174714,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T17:55:00Z,SALE,*,Wallace Kuiper,Fountain Drink,Beverage,Fountain,ABSALAT ROGG,RT149,AZ23501289,002103R174714,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T17:55:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,ABSALAT ROGG,RT149,AZ23501305,002103R174714,CWM11331L8O,0.11,15.46,1,0.01,15.47,-0.03,15.5,1.22,16.72
2017-02-24T17:50:00Z,SALE,*,Wallace Kuiper,Yogurt,Sides,Yogurt,ELLEANOR MONDELLI,RT149,AZ23501596,00TH8FH39621,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-24T17:50:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,ELLEANOR MONDELLI,RT149,AZ23501336,00TH8FH39621,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-02-24T17:50:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli Stir Fry,general,general,ELLEANOR MONDELLI,RT149,AZ23501640,00TH8FH39621,CWM11331L8O,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-02-24T17:38:00Z,SALE,*,Wallace Kuiper,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,DAVIER MEMOLO,RT149,AZ23501258,003Q9ZY114135,CWM11331L8O,0.11,18.06,1,0.01,18.07,-0.03,18.1,1.42,19.520000000000003
2017-02-24T17:38:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,DAVIER MEMOLO,RT149,AZ23501305,003Q9ZY114135,CWM11331L8O,0.11,14.72,1,0.01,14.73,-0.03,14.76,1.16,15.92
2017-02-24T17:38:00Z,SALE,*,Wallace Kuiper,Chutney,Sides,Chutney,DAVIER MEMOLO,RT149,AZ23501381,003Q9ZY114135,CWM11331L8O,0.11,2.88,2,0.01,5.77,-0.03,5.8,0.47,6.27
2017-02-24T17:38:00Z,SALE,*,Wallace Kuiper,Fountain Drink,Beverage,Fountain,DAVIER MEMOLO,RT149,AZ23501289,003Q9ZY114135,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T17:38:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,DAVIER MEMOLO,RT149,AZ23501367,003Q9ZY114135,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-02-24T17:34:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,ADASON FARBMAN,RT149,AZ23501367,00PXXS238863,CWM11331L8O,0.11,12.02,2,4.94,28.98,-0.03,29.01,2.27,31.28
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Glass Mug,Beverage,Glass Bottle,GARRIK GOPIE,RT149,AZ23501411,00AVNAW158287,CWM11331L8O,0.11,3.73,1,0.01,3.7399999999999998,-0.03,3.7699999999999996,0.3,4.069999999999999
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Rice,Sides,Rice,GARRIK GOPIE,RT149,AZ23501404,00AVNAW158287,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,GARRIK GOPIE,RT149,AZ23501258,00AVNAW158287,CWM11331L8O,0.11,3.14,1,0.01,3.15,2.45,0.6999999999999997,NaN,NaN
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,GARRIK GOPIE,RT149,AZ23501258,00AVNAW158287,CWM11331L8O,0.11,11.62,1,0.01,11.629999999999999,-0.03,11.659999999999998,0.92,12.579999999999998
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,GARRIK GOPIE,RT149,AZ23501305,00AVNAW158287,CWM11331L8O,0.11,14.23,1,0.01,14.24,-0.03,14.27,1.12,15.39
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,GARRIK GOPIE,RT149,AZ23501336,00AVNAW158287,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,GARRIK GOPIE,RT149,AZ23501305,00AVNAW158287,CWM11331L8O,0.11,9.68,1,0.01,9.69,-0.03,9.719999999999999,0.76,10.479999999999999
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,GARRIK GOPIE,RT149,AZ23501305,00AVNAW158287,CWM11331L8O,0.11,10.3,1,0.01,10.31,-0.03,10.34,0.82,11.16
2017-02-24T17:33:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,GARRIK GOPIE,RT149,AZ23501336,00AVNAW158287,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-02-24T17:14:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,CORTAVIUS SEVERTSON,RT149,AZ23501305,00JGFX9179640,CWM11331L8O,0.11,NaN,1,0.01,33.519999999999996,-0.03,33.55,2.63,36.18
2017-02-24T17:14:00Z,SALE,*,Wallace Kuiper,Roll,Sides,Roll,CORTAVIUS SEVERTSON,RT149,AZ23501435,00JGFX9179640,CWM11331L8O,0.13,0.75,12,0.01,9.01,-0.03,9.04,0.72,9.76
2017-02-24T17:14:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,CORTAVIUS SEVERTSON,RT149,AZ23501319,00JGFX9179640,CWM11331L8O,0.11,12.02,9,0.01,108.19,-0.03,108.22,8.53,116.75
2017-02-24T17:11:00Z,SALE,*,Wallace Kuiper,Beef Stew,Entrees,Beef Stew,LEIGHLAH WITHEROW,RT149,AZ23501312,00HPTMN177207,CWM11331L8O,0.11,6.89,1,0.01,6.8999999999999995,-0.03,6.93,0.54,7.47
2017-02-24T17:11:00Z,SALE,*,Wallace Kuiper,Yogurt,Sides,Yogurt,LEIGHLAH WITHEROW,RT149,AZ23501596,00HPTMN177207,CWM11331L8O,0.11,4.5,1,2.36,6.859999999999999,-0.03,6.89,0.54,7.43
2017-02-24T17:11:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,LEIGHLAH WITHEROW,RT149,AZ23501319,00HPTMN177207,CWM11331L8O,0.11,6.8,1,0.01,6.81,-0.03,6.84,0.54,7.38
2017-02-24T17:11:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,LEIGHLAH WITHEROW,RT149,AZ23501305,00HPTMN177207,CWM11331L8O,0.11,14.68,1,0.01,14.69,-0.03,14.719999999999999,1.16,15.879999999999999
2017-02-24T17:09:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,ZYASHIA SUIRE,RT149,AZ23501305,005UBSM44163,CWM11331L8O,0.11,NaN,1,0.01,59.339999999999996,-0.03,59.37,4.66,64.03
2017-02-24T17:09:00Z,SALE,*,Wallace Kuiper,Roll,Sides,Roll,ZYASHIA SUIRE,RT149,AZ23501435,005UBSM44163,CWM11331L8O,0.13,0.75,6,0.01,4.51,-0.03,4.54,0.36,4.9
2017-02-24T16:36:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,NA,RT149,AZ23501319,00Y03OE101128,CWM11331L8O,0.11,12.02,1,0.01,12.03,9.77,2.26,NaN,NaN
2017-02-24T16:36:00Z,SALE,*,Katherine Roth,Chips,Sides,Chips,NA,RT151,AZ23501282,00SBI3G177192,CWM11331L8O,0.11,2.32,1,0.01,2.3299999999999996,1.94,0.3899999999999997,NaN,NaN
2017-02-24T16:36:00Z,SALE,*,Katherine Roth,Roll,Sides,Roll,NA,RT151,AZ23501435,00SBI3G177192,CWM11331L8O,0.13,0.75,1,0.01,0.76,0.77,-0.010000000000000009,NaN,NaN
2017-02-24T16:36:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT151,AZ23501305,00SBI3G177192,CWM11331L8O,0.11,14.68,1,0.01,14.69,11.55,3.139999999999999,NaN,NaN
2017-02-24T16:35:00Z,SALE,*,Wallace Kuiper,Lamb and Veggie Kabob,Kabobs,Lamb,TATUMN ZONDLO,RT149,AZ23501350,0050MG5114777,CWM11331L8O,0.11,13.38,1,1.73,15.110000000000001,-0.03,15.14,1.18,16.32
2017-02-24T16:35:00Z,SALE,*,Wallace Kuiper,Chicken and Onion Kabob,Kabobs,Chicken,TATUMN ZONDLO,RT149,AZ23501336,0050MG5114777,CWM11331L8O,0.11,14.68,2,4.94,34.3,-0.03,34.33,2.69,37.019999999999996
2017-02-24T16:21:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,GELIA TILOW,RT149,AZ23501319,004ZK8Q170119,CWM11331L8O,0.11,6.78,1,0.01,6.79,-0.03,6.82,0.54,7.36
2017-02-24T16:21:00Z,SALE,*,Wallace Kuiper,Beef and Squash Kabob,Kabobs,Beef,GELIA TILOW,RT149,AZ23501367,004ZK8Q170119,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-24T16:21:00Z,SALE,*,Wallace Kuiper,Lamb and Veggie Kabob,Kabobs,Lamb,GELIA TILOW,RT149,AZ23501350,004ZK8Q170119,CWM11331L8O,0.11,13.38,1,1.08,14.46,-0.03,14.49,1.13,15.620000000000001
2017-02-24T16:04:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli Stir Fry,general,general,DEMARIYAH BRASEL,RT149,AZ23501640,00PPCMO139158,CWM11331L8O,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-02-24T16:04:00Z,SALE,*,Wallace Kuiper,Lamb Chops,Entrees,Lamb Chops,DEMARIYAH BRASEL,RT149,AZ23501251,00PPCMO139158,CWM11331L8O,0.11,15.09,1,0.01,15.1,-0.03,15.129999999999999,1.19,16.32
2017-02-24T16:04:00Z,SALE,*,Wallace Kuiper,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,DEMARIYAH BRASEL,RT149,AZ23501305,00PPCMO139158,CWM11331L8O,0.11,14.72,1,0.01,14.73,-0.03,14.76,1.16,15.92
2017-02-24T16:04:00Z,SALE,*,Wallace Kuiper,Rice,Sides,Rice,DEMARIYAH BRASEL,RT149,AZ23501404,00PPCMO139158,CWM11331L8O,0.11,2.88,1,2.36,5.24,-0.03,5.2700000000000005,0.41,5.680000000000001
2017-02-24T16:04:00Z,SALE,*,Wallace Kuiper,Chutney,Sides,Chutney,DEMARIYAH BRASEL,RT149,AZ23501381,00PPCMO139158,CWM11331L8O,0.11,2.88,1,2.36,5.24,-0.03,5.2700000000000005,0.41,5.680000000000001
2017-02-24T16:04:00Z,SALE,*,Wallace Kuiper,Beef and Broccoli,Entrees,Beef and Broccoli,DEMARIYAH BRASEL,RT149,AZ23501319,00PPCMO139158,CWM11331L8O,0.11,12.02,1,0.01,12.03,-0.03,12.059999999999999,0.95,13.009999999999998
2017-02-24T15:31:00Z,SALE,*,Katherine Roth,Glass Mug,Beverage,Glass Bottle,MYRDIS STEACH,RT149,AZ23501411,00XJHGV191802,C4110523MXV,0.11,3.73,2,0.01,7.47,-0.03,7.5,0.6,8.1
2017-02-24T15:31:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,MYRDIS STEACH,RT149,AZ23501305,00XJHGV191802,C4110523MXV,0.11,NaN,1,0.01,29.490000000000002,-0.03,29.520000000000003,2.32,31.840000000000003
2017-02-24T15:31:00Z,SALE,*,Katherine Roth,Roll,Sides,Roll,MYRDIS STEACH,RT149,AZ23501435,00XJHGV191802,C4110523MXV,0.13,0.75,4,0.01,3.01,-0.03,3.0399999999999996,0.24,3.2799999999999994
2017-02-24T15:25:00Z,SALE,*,Katherine Roth,Beef Stew,Entrees,Beef Stew,NA,RT149,AZ23501312,001UJJD188657,CWM11331L8O,0.11,10.92,1,0.01,10.93,-0.03,10.959999999999999,0.87,11.829999999999998
2017-02-24T15:25:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,001UJJD188657,CWM11331L8O,0.11,NaN,1,0.01,25.71,-0.03,25.740000000000002,2.02,27.76
2017-02-24T15:25:00Z,SALE,*,Katherine Roth,Fountain Drink,Beverage,Fountain,NA,RT149,AZ23501289,001UJJD188657,CWM11331L8O,0.11,2.88,4,0.01,11.53,-0.03,11.559999999999999,0.93,12.489999999999998
2017-02-24T15:25:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,NA,RT149,AZ23501258,001UJJD188657,CWM11331L8O,0.11,NaN,1,0.01,33.01,-0.03,33.04,2.6,35.64
2017-02-24T15:25:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,NA,RT149,AZ23501596,001UJJD188657,CWM11331L8O,0.11,4.5,1,6.78,11.280000000000001,-0.03,11.31,0.89,12.200000000000001
2017-02-24T15:21:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,RAVENSYMONE STHILL,RT149,AZ23501305,0095OCI160978,CWM11331L8O,0.11,NaN,1,0.01,30.82,-0.03,30.85,2.42,33.27
2017-02-24T15:20:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,MIDDLETON SANKER,RT149,AZ23501305,002GJW9191955,CWM11331L8O,0.11,20.52,1,0.01,20.53,-0.03,20.560000000000002,1.62,22.180000000000003
2017-02-24T15:20:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,MIDDLETON SANKER,RT149,AZ23501258,002GJW9191955,CWM11331L8O,0.11,7.96,1,0.01,7.97,-0.03,8,0.63,8.63
2017-02-24T15:20:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,MIDDLETON SANKER,RT149,AZ23501388,002GJW9191955,CWM11331L8O,0.11,2.88,1,2.36,5.24,-0.03,5.2700000000000005,0.41,5.680000000000001
